,event,selector,timestamp,page_url_current,actualUser,device_info,component
12269,Click,,2022-04-22 12:11:00,,19,9,Education
12270,Click,,2020-02-17 22:23:00,,20,8,Prezzi
12271,Click,,2022-10-08 15:22:00,,21,6,Previsionimeteo
12272,Click,,2023-09-12 08:38:00,,22,7,Magazzino
12273,Click,,2022-05-19 19:29:00,,23,8,Quaderno
12274,Click,,2021-09-01 06:35:00,,24,6,Rubrica
12275,Click,,2020-11-26 02:10:00,,25,8,Education
12276,Click,,2020-04-01 09:10:00,,26,7,Prezzi
12277,Click,,2022-03-06 16:15:00,,27,6,Previsionimeteo
12278,Click,,2020-05-18 06:24:00,,28,7,Magazzino
12279,Click,,2020-10-02 15:05:00,,29,6,Quaderno
12280,Click,,2023-05-09 05:26:00,,30,6,Rubrica
12281,Click,,2020-01-13 06:09:00,,31,6,Education
12282,Click,,2020-09-14 03:22:00,,32,10,Prezzi
12283,Click,,2023-06-11 23:28:00,,33,5,Previsionimeteo
12284,Click,,2020-01-09 14:03:00,,34,8,Magazzino
12285,Click,,2022-07-07 20:01:00,,35,6,Quaderno
12286,Click,,2020-02-19 05:28:00,,36,6,Rubrica
12287,Click,,2021-07-27 01:12:00,,37,9,Education
12288,Click,,2021-01-18 15:37:00,,38,5,Prezzi
12289,Click,,2020-10-16 17:12:00,,39,7,Previsionimeteo
12290,Click,,2021-10-25 07:42:00,,40,6,Magazzino
12291,Click,,2020-09-05 16:50:00,,41,7,Quaderno
12292,Click,,2023-03-14 12:17:00,,42,5,Rubrica
12293,Click,,2022-04-02 22:32:00,,43,10,Education
12294,Click,,2021-01-26 16:46:00,,44,8,Prezzi
12295,Click,,2022-10-24 23:19:00,,45,8,Previsionimeteo
12296,Click,,2021-04-03 21:44:00,,46,5,Magazzino
12297,Click,,2020-12-20 11:47:00,,47,7,Quaderno
12298,Click,,2021-09-05 09:04:00,,48,6,Rubrica
12299,Click,,2022-12-08 22:39:00,,49,9,Education
12300,Click,,2022-10-26 03:30:00,,0,10,Rubrica
12301,Click,,2020-09-11 02:15:00,,1,5,Education
12302,Click,,2021-11-04 00:19:00,,2,5,Prezzi
12303,Click,,2022-01-27 08:56:00,,3,5,Previsionimeteo
12304,Click,,2022-05-22 19:51:00,,4,8,Magazzino
12305,Click,,2023-05-07 16:18:00,,5,5,Quaderno
12306,Click,,2023-07-23 02:33:00,,6,5,Rubrica
12307,Click,,2023-07-07 16:57:00,,7,5,Education
12308,Click,,2022-03-11 08:53:00,,8,6,Prezzi
12309,Click,,2022-10-26 05:37:00,,9,9,Previsionimeteo
12310,Click,,2023-02-18 04:23:00,,10,5,Magazzino
12311,Click,,2021-09-24 20:36:00,,11,7,Quaderno
12312,Click,,2020-05-08 17:25:00,,12,8,Rubrica
12313,Click,,2020-05-24 02:24:00,,13,5,Education
12314,Click,,2021-03-18 16:37:00,,14,5,Prezzi
12315,Click,,2023-12-26 14:40:00,,15,9,Previsionimeteo
12316,Click,,2020-06-18 01:03:00,,16,6,Magazzino
12317,Click,,2021-11-25 03:36:00,,17,9,Quaderno
12318,Click,,2021-01-04 22:13:00,,18,8,Rubrica
12319,Click,,2022-07-05 18:11:00,,19,9,Education
12320,Click,,2023-08-05 20:38:00,,20,8,Prezzi
12321,Click,,2020-04-23 09:26:00,,21,6,Previsionimeteo
12322,Click,,2023-05-16 05:59:00,,22,7,Magazzino
12323,Click,,2023-01-09 22:31:00,,23,8,Quaderno
12324,Click,,2023-05-04 14:16:00,,24,6,Rubrica
12325,Click,,2022-03-12 11:20:00,,25,8,Education
12326,Click,,2023-10-20 22:23:00,,26,7,Prezzi
12327,Click,,2021-02-20 13:25:00,,27,6,Previsionimeteo
12328,Click,,2022-08-27 14:02:00,,28,7,Magazzino
12329,Click,,2021-02-18 21:37:00,,29,6,Quaderno
12330,Click,,2022-12-11 21:31:00,,30,6,Rubrica
12331,Click,,2021-09-04 17:15:00,,31,6,Education
12332,Click,,2023-10-19 06:25:00,,32,10,Prezzi
12333,Click,,2021-11-15 03:38:00,,33,5,Previsionimeteo
12334,Click,,2023-09-20 16:21:00,,34,8,Magazzino
12335,Click,,2020-12-04 10:10:00,,35,6,Quaderno
12336,Click,,2021-06-04 16:09:00,,36,6,Rubrica
12337,Click,,2022-04-17 18:10:00,,37,9,Education
12338,Click,,2022-09-10 05:18:00,,38,5,Prezzi
12339,Click,,2020-06-26 00:36:00,,39,7,Previsionimeteo
12340,Click,,2021-05-13 17:09:00,,40,6,Magazzino
12341,Click,,2022-04-07 04:34:00,,41,7,Quaderno
12342,Click,,2020-09-26 21:23:00,,42,5,Rubrica
12343,Click,,2022-09-19 19:23:00,,43,10,Education
12344,Click,,2022-03-22 18:06:00,,44,8,Prezzi
12345,Click,,2021-09-04 05:10:00,,45,8,Previsionimeteo
12346,Click,,2021-05-20 17:55:00,,46,5,Magazzino
12347,Click,,2020-02-09 11:43:00,,47,7,Quaderno
12348,Click,,2022-08-16 12:08:00,,48,6,Rubrica
12349,Click,,2023-06-09 07:49:00,,49,9,Education
12350,Click,,2023-07-11 20:42:00,,0,10,Rubrica
12351,Click,,2023-12-01 18:10:00,,1,5,Education
12352,Click,,2022-03-27 20:27:00,,2,5,Prezzi
12353,Click,,2021-01-16 00:33:00,,3,5,Previsionimeteo
12354,Click,,2022-08-24 16:26:00,,4,8,Magazzino
12355,Click,,2020-04-09 23:55:00,,5,5,Quaderno
12356,Click,,2023-10-20 01:32:00,,6,5,Rubrica
12357,Click,,2023-05-25 22:30:00,,7,5,Education
12358,Click,,2023-09-05 18:02:00,,8,6,Prezzi
12359,Click,,2020-12-16 12:42:00,,9,9,Previsionimeteo
12360,Click,,2022-03-17 22:13:00,,10,5,Magazzino
12361,Click,,2022-02-10 12:14:00,,11,7,Quaderno
12362,Click,,2022-12-16 04:14:00,,12,8,Rubrica
12363,Click,,2023-10-04 02:27:00,,13,5,Education
12364,Click,,2022-11-14 22:28:00,,14,5,Prezzi
12365,Click,,2021-02-20 12:08:00,,15,9,Previsionimeteo
12366,Click,,2020-07-18 00:30:00,,16,6,Magazzino
12367,Click,,2020-11-06 02:57:00,,17,9,Quaderno
12368,Click,,2022-10-25 13:52:00,,18,8,Rubrica
12369,Click,,2022-01-10 20:37:00,,19,9,Education
12370,Click,,2023-07-11 20:49:00,,20,8,Prezzi
12371,Click,,2020-10-24 01:32:00,,21,6,Previsionimeteo
12372,Click,,2023-09-11 00:27:00,,22,7,Magazzino
12373,Click,,2023-02-04 01:35:00,,23,8,Quaderno
12374,Click,,2020-09-20 09:53:00,,24,6,Rubrica
12375,Click,,2021-04-25 19:29:00,,25,8,Education
12376,Click,,2021-07-27 03:40:00,,26,7,Prezzi
12377,Click,,2022-01-19 02:18:00,,27,6,Previsionimeteo
12378,Click,,2023-04-25 01:58:00,,28,7,Magazzino
12379,Click,,2023-03-19 23:30:00,,29,6,Quaderno
12380,Click,,2022-08-27 20:08:00,,30,6,Rubrica
12381,Click,,2020-05-17 20:42:00,,31,6,Education
12382,Click,,2022-12-09 12:29:00,,32,10,Prezzi
12383,Click,,2023-12-07 04:25:00,,33,5,Previsionimeteo
12384,Click,,2023-04-17 18:37:00,,34,8,Magazzino
12385,Click,,2020-02-19 00:34:00,,35,6,Quaderno
12386,Click,,2021-11-06 17:29:00,,36,6,Rubrica
12387,Click,,2020-01-06 04:19:00,,37,9,Education
12388,Click,,2020-04-04 13:53:00,,38,5,Prezzi
12389,Click,,2022-11-11 08:28:00,,39,7,Previsionimeteo
12390,Click,,2023-03-04 16:44:00,,40,6,Magazzino
12391,Click,,2020-04-09 17:06:00,,41,7,Quaderno
12392,Click,,2023-12-02 14:28:00,,42,5,Rubrica
12393,Click,,2021-09-16 19:08:00,,43,10,Education
12394,Click,,2023-03-09 13:29:00,,44,8,Prezzi
12395,Click,,2021-04-02 19:09:00,,45,8,Previsionimeteo
12396,Click,,2020-09-19 03:02:00,,46,5,Magazzino
12397,Click,,2020-01-17 01:35:00,,47,7,Quaderno
12398,Click,,2021-09-15 07:28:00,,48,6,Rubrica
12399,Click,,2020-04-11 19:09:00,,49,9,Education
12400,Click,,2020-09-27 16:50:00,,0,10,Rubrica
12401,Click,,2021-04-23 23:57:00,,1,5,Education
12402,Click,,2021-11-21 20:55:00,,2,5,Prezzi
12403,Click,,2023-04-03 18:25:00,,3,5,Previsionimeteo
12404,Click,,2020-03-26 23:34:00,,4,8,Magazzino
12405,Click,,2023-07-21 03:23:00,,5,5,Quaderno
12406,Click,,2022-10-05 22:03:00,,6,5,Rubrica
12407,Click,,2023-03-26 00:14:00,,7,5,Education
12408,Click,,2023-01-05 14:50:00,,8,6,Prezzi
12409,Click,,2020-11-21 12:50:00,,9,9,Previsionimeteo
12410,Click,,2020-12-24 04:44:00,,10,5,Magazzino
12411,Click,,2020-04-08 13:08:00,,11,7,Quaderno
12412,Click,,2020-01-21 10:36:00,,12,8,Rubrica
12413,Click,,2023-09-20 23:28:00,,13,5,Education
12414,Click,,2021-01-22 23:38:00,,14,5,Prezzi
12415,Click,,2022-12-08 00:46:00,,15,9,Previsionimeteo
12416,Click,,2020-09-27 15:06:00,,16,6,Magazzino
12417,Click,,2021-07-12 11:06:00,,17,9,Quaderno
12418,Click,,2022-01-24 21:38:00,,18,8,Rubrica
12419,Click,,2021-01-12 16:06:00,,19,9,Education
12420,Click,,2022-07-07 15:48:00,,20,8,Prezzi
12421,Click,,2022-04-11 15:10:00,,21,6,Previsionimeteo
12422,Click,,2023-01-11 09:48:00,,22,7,Magazzino
12423,Click,,2022-10-24 03:24:00,,23,8,Quaderno
12424,Click,,2022-03-02 00:19:00,,24,6,Rubrica
12425,Click,,2020-02-14 15:24:00,,25,8,Education
12426,Click,,2023-10-26 12:25:00,,26,7,Prezzi
12427,Click,,2021-10-03 12:38:00,,27,6,Previsionimeteo
12428,Click,,2023-11-04 11:46:00,,28,7,Magazzino
12429,Click,,2023-03-24 08:34:00,,29,6,Quaderno
12430,Click,,2022-02-03 08:33:00,,30,6,Rubrica
12431,Click,,2022-10-09 16:11:00,,31,6,Education
12432,Click,,2021-04-19 12:02:00,,32,10,Prezzi
12433,Click,,2021-05-13 21:17:00,,33,5,Previsionimeteo
12434,Click,,2021-06-24 09:08:00,,34,8,Magazzino
12435,Click,,2020-07-01 06:45:00,,35,6,Quaderno
12436,Click,,2021-09-20 21:45:00,,36,6,Rubrica
12437,Click,,2023-10-26 20:33:00,,37,9,Education
12438,Click,,2020-01-15 05:02:00,,38,5,Prezzi
12439,Click,,2022-04-02 02:21:00,,39,7,Previsionimeteo
12440,Click,,2020-06-14 04:30:00,,40,6,Magazzino
12441,Click,,2022-03-02 14:28:00,,41,7,Quaderno
12442,Click,,2020-07-01 07:11:00,,42,5,Rubrica
12443,Click,,2021-07-08 06:21:00,,43,10,Education
12444,Click,,2022-01-09 05:38:00,,44,8,Prezzi
12445,Click,,2021-05-09 08:46:00,,45,8,Previsionimeteo
12446,Click,,2022-08-09 01:28:00,,46,5,Magazzino
12447,Click,,2022-12-14 05:43:00,,47,7,Quaderno
12448,Click,,2023-05-19 00:09:00,,48,6,Rubrica
12449,Click,,2020-06-09 19:17:00,,49,9,Education
12450,Click,,2021-07-02 13:35:00,,0,10,Rubrica
12451,Click,,2020-02-25 01:15:00,,1,5,Education
12452,Click,,2020-02-03 06:06:00,,2,5,Prezzi
12453,Click,,2023-10-25 20:29:00,,3,5,Previsionimeteo
12454,Click,,2021-12-01 19:12:00,,4,8,Magazzino
12455,Click,,2023-06-05 14:24:00,,5,5,Quaderno
12456,Click,,2020-11-13 01:25:00,,6,5,Rubrica
12457,Click,,2021-03-06 03:17:00,,7,5,Education
12458,Click,,2020-08-12 06:08:00,,8,6,Prezzi
12459,Click,,2021-02-14 02:06:00,,9,9,Previsionimeteo
12460,Click,,2021-02-14 08:13:00,,10,5,Magazzino
12461,Click,,2020-11-01 00:42:00,,11,7,Quaderno
12462,Click,,2021-03-19 18:17:00,,12,8,Rubrica
12463,Click,,2020-02-25 17:34:00,,13,5,Education
12464,Click,,2022-07-12 18:12:00,,14,5,Prezzi
12465,Click,,2022-01-03 22:40:00,,15,9,Previsionimeteo
12466,Click,,2022-06-18 18:26:00,,16,6,Magazzino
12467,Click,,2021-04-08 12:47:00,,17,9,Quaderno
12468,Click,,2021-05-08 00:08:00,,18,8,Rubrica
12469,Click,,2023-01-13 18:39:00,,19,9,Education
12470,Click,,2022-06-16 14:20:00,,20,8,Prezzi
12471,Click,,2021-05-06 11:24:00,,21,6,Previsionimeteo
12472,Click,,2020-07-07 19:45:00,,22,7,Magazzino
12473,Click,,2022-06-17 10:56:00,,23,8,Quaderno
12474,Click,,2021-01-06 22:24:00,,24,6,Rubrica
12475,Click,,2023-12-14 23:21:00,,25,8,Education
12476,Click,,2023-07-15 11:16:00,,26,7,Prezzi
12477,Click,,2022-05-02 01:16:00,,27,6,Previsionimeteo
12478,Click,,2021-07-22 00:53:00,,28,7,Magazzino
12479,Click,,2020-12-16 13:03:00,,29,6,Quaderno
12480,Click,,2022-06-26 05:16:00,,30,6,Rubrica
12481,Click,,2020-05-03 10:11:00,,31,6,Education
12482,Click,,2021-06-24 08:00:00,,32,10,Prezzi
12483,Click,,2022-12-24 13:06:00,,33,5,Previsionimeteo
12484,Click,,2020-09-23 21:17:00,,34,8,Magazzino
12485,Click,,2021-06-22 20:29:00,,35,6,Quaderno
12486,Click,,2020-07-09 01:20:00,,36,6,Rubrica
12487,Click,,2023-03-19 16:08:00,,37,9,Education
12488,Click,,2022-11-10 06:35:00,,38,5,Prezzi
12489,Click,,2020-02-10 06:44:00,,39,7,Previsionimeteo
12490,Click,,2023-12-16 11:29:00,,40,6,Magazzino
12491,Click,,2020-04-03 04:39:00,,41,7,Quaderno
12492,Click,,2022-06-26 14:04:00,,42,5,Rubrica
12493,Click,,2022-07-07 02:22:00,,43,10,Education
12494,Click,,2023-11-08 19:57:00,,44,8,Prezzi
12495,Click,,2022-06-04 23:34:00,,45,8,Previsionimeteo
12496,Click,,2020-10-19 15:31:00,,46,5,Magazzino
12497,Click,,2022-09-24 08:30:00,,47,7,Quaderno
12498,Click,,2022-12-14 19:00:00,,48,6,Rubrica
12499,Click,,2023-03-25 13:22:00,,49,9,Education
12500,Click,,2023-03-15 11:38:00,,0,10,Rubrica
12501,Click,,2021-07-11 17:08:00,,1,5,Education
12502,Click,,2022-06-04 00:44:00,,2,5,Prezzi
12503,Click,,2020-03-27 21:18:00,,3,5,Previsionimeteo
12504,Click,,2023-02-16 16:43:00,,4,8,Magazzino
12505,Click,,2023-04-07 03:15:00,,5,5,Quaderno
12506,Click,,2023-04-17 21:48:00,,6,5,Rubrica
12507,Click,,2020-03-15 11:58:00,,7,5,Education
12508,Click,,2021-09-01 12:55:00,,8,6,Prezzi
12509,Click,,2021-09-08 08:01:00,,9,9,Previsionimeteo
12510,Click,,2021-06-05 10:58:00,,10,5,Magazzino
12511,Click,,2023-07-15 17:58:00,,11,7,Quaderno
12512,Click,,2023-02-26 02:02:00,,12,8,Rubrica
12513,Click,,2023-01-18 08:13:00,,13,5,Education
12514,Click,,2021-03-14 09:01:00,,14,5,Prezzi
12515,Click,,2022-10-17 13:36:00,,15,9,Previsionimeteo
12516,Click,,2023-08-23 17:34:00,,16,6,Magazzino
12517,Click,,2021-10-04 16:01:00,,17,9,Quaderno
12518,Click,,2021-03-19 00:02:00,,18,8,Rubrica
12519,Click,,2020-08-10 12:46:00,,19,9,Education
12520,Click,,2023-09-05 19:21:00,,20,8,Prezzi
12521,Click,,2021-05-02 07:25:00,,21,6,Previsionimeteo
12522,Click,,2020-11-06 13:33:00,,22,7,Magazzino
12523,Click,,2021-12-06 02:30:00,,23,8,Quaderno
12524,Click,,2021-08-08 22:29:00,,24,6,Rubrica
12525,Click,,2022-10-20 03:11:00,,25,8,Education
12526,Click,,2022-06-10 17:58:00,,26,7,Prezzi
12527,Click,,2022-05-06 14:35:00,,27,6,Previsionimeteo
12528,Click,,2021-02-13 12:57:00,,28,7,Magazzino
12529,Click,,2022-02-27 10:00:00,,29,6,Quaderno
12530,Click,,2020-05-07 00:52:00,,30,6,Rubrica
12531,Click,,2020-01-27 10:10:00,,31,6,Education
12532,Click,,2023-05-13 18:53:00,,32,10,Prezzi
12533,Click,,2023-06-09 20:57:00,,33,5,Previsionimeteo
12534,Click,,2022-04-03 11:18:00,,34,8,Magazzino
12535,Click,,2023-01-17 17:40:00,,35,6,Quaderno
12536,Click,,2020-10-24 15:05:00,,36,6,Rubrica
12537,Click,,2020-07-22 12:51:00,,37,9,Education
12538,Click,,2022-01-07 05:05:00,,38,5,Prezzi
12539,Click,,2020-05-03 13:48:00,,39,7,Previsionimeteo
12540,Click,,2023-07-10 20:51:00,,40,6,Magazzino
12541,Click,,2023-10-23 12:11:00,,41,7,Quaderno
12542,Click,,2020-05-15 13:42:00,,42,5,Rubrica
12543,Click,,2021-02-06 21:50:00,,43,10,Education
12544,Click,,2020-03-05 23:25:00,,44,8,Prezzi
12545,Click,,2022-01-27 03:54:00,,45,8,Previsionimeteo
12546,Click,,2021-08-02 04:18:00,,46,5,Magazzino
12547,Click,,2023-12-23 14:38:00,,47,7,Quaderno
12548,Click,,2021-12-22 08:09:00,,48,6,Rubrica
12549,Click,,2021-11-15 01:25:00,,49,9,Education
12550,Click,,2022-10-16 23:11:00,,0,10,Rubrica
12551,Click,,2021-06-15 10:16:00,,1,5,Education
12552,Click,,2022-10-19 10:29:00,,2,5,Prezzi
12553,Click,,2021-10-17 13:49:00,,3,5,Previsionimeteo
12554,Click,,2023-08-21 08:17:00,,4,8,Magazzino
12555,Click,,2022-11-22 08:04:00,,5,5,Quaderno
12556,Click,,2023-10-07 13:04:00,,6,5,Rubrica
12557,Click,,2021-07-07 19:36:00,,7,5,Education
12558,Click,,2021-12-05 09:20:00,,8,6,Prezzi
12559,Click,,2023-06-19 07:06:00,,9,9,Previsionimeteo
12560,Click,,2022-07-18 09:52:00,,10,5,Magazzino
12561,Click,,2021-02-02 10:02:00,,11,7,Quaderno
12562,Click,,2021-08-14 18:58:00,,12,8,Rubrica
12563,Click,,2022-10-24 14:28:00,,13,5,Education
12564,Click,,2021-09-22 03:00:00,,14,5,Prezzi
12565,Click,,2023-12-07 03:49:00,,15,9,Previsionimeteo
12566,Click,,2023-10-12 16:08:00,,16,6,Magazzino
12567,Click,,2021-11-18 12:11:00,,17,9,Quaderno
12568,Click,,2020-12-06 10:11:00,,18,8,Rubrica
12569,Click,,2023-03-21 23:50:00,,19,9,Education
12570,Click,,2022-08-01 00:51:00,,20,8,Prezzi
12571,Click,,2020-11-07 23:05:00,,21,6,Previsionimeteo
12572,Click,,2023-05-20 05:42:00,,22,7,Magazzino
12573,Click,,2021-02-20 14:53:00,,23,8,Quaderno
12574,Click,,2022-02-22 07:08:00,,24,6,Rubrica
12575,Click,,2020-10-23 14:40:00,,25,8,Education
12576,Click,,2020-02-27 08:15:00,,26,7,Prezzi
12577,Click,,2023-04-05 06:27:00,,27,6,Previsionimeteo
12578,Click,,2023-05-14 07:44:00,,28,7,Magazzino
12579,Click,,2021-12-08 17:37:00,,29,6,Quaderno
12580,Click,,2023-04-06 17:08:00,,30,6,Rubrica
12581,Click,,2020-07-06 11:28:00,,31,6,Education
12582,Click,,2021-01-17 03:31:00,,32,10,Prezzi
12583,Click,,2022-06-03 23:19:00,,33,5,Previsionimeteo
12584,Click,,2020-10-18 17:57:00,,34,8,Magazzino
12585,Click,,2022-06-15 03:33:00,,35,6,Quaderno
12586,Click,,2023-07-26 23:48:00,,36,6,Rubrica
12587,Click,,2021-01-10 17:00:00,,37,9,Education
12588,Click,,2023-05-22 11:48:00,,38,5,Prezzi
12589,Click,,2021-02-21 10:31:00,,39,7,Previsionimeteo
12590,Click,,2020-01-10 08:59:00,,40,6,Magazzino
12591,Click,,2020-07-02 08:48:00,,41,7,Quaderno
12592,Click,,2023-05-14 12:40:00,,42,5,Rubrica
12593,Click,,2021-01-15 12:15:00,,43,10,Education
12594,Click,,2023-11-20 09:09:00,,44,8,Prezzi
12595,Click,,2020-08-08 06:13:00,,45,8,Previsionimeteo
12596,Click,,2022-02-26 06:35:00,,46,5,Magazzino
12597,Click,,2020-07-02 00:36:00,,47,7,Quaderno
12598,Click,,2021-02-09 17:46:00,,48,6,Rubrica
12599,Click,,2023-04-27 07:56:00,,49,9,Education
12600,Click,,2020-05-10 11:27:00,,0,10,Rubrica
12601,Click,,2022-08-23 01:54:00,,1,5,Education
12602,Click,,2022-04-16 10:06:00,,2,5,Prezzi
12603,Click,,2022-01-13 23:52:00,,3,5,Previsionimeteo
12604,Click,,2023-11-16 10:03:00,,4,8,Magazzino
12605,Click,,2022-05-26 16:29:00,,5,5,Quaderno
12606,Click,,2020-02-13 04:49:00,,6,5,Rubrica
12607,Click,,2023-12-20 17:51:00,,7,5,Education
12608,Click,,2023-07-17 16:14:00,,8,6,Prezzi
12609,Click,,2020-03-26 20:46:00,,9,9,Previsionimeteo
12610,Click,,2021-06-12 14:50:00,,10,5,Magazzino
12611,Click,,2023-07-08 16:35:00,,11,7,Quaderno
12612,Click,,2020-02-05 19:02:00,,12,8,Rubrica
12613,Click,,2023-03-01 23:28:00,,13,5,Education
12614,Click,,2022-04-05 00:52:00,,14,5,Prezzi
12615,Click,,2022-11-22 20:02:00,,15,9,Previsionimeteo
12616,Click,,2022-02-16 13:56:00,,16,6,Magazzino
12617,Click,,2023-05-08 16:10:00,,17,9,Quaderno
12618,Click,,2022-11-09 03:09:00,,18,8,Rubrica
12619,Click,,2023-10-09 00:57:00,,19,9,Education
12620,Click,,2023-10-11 20:45:00,,20,8,Prezzi
12621,Click,,2020-02-17 11:13:00,,21,6,Previsionimeteo
12622,Click,,2021-12-24 03:30:00,,22,7,Magazzino
12623,Click,,2022-07-16 09:15:00,,23,8,Quaderno
12624,Click,,2020-04-24 15:00:00,,24,6,Rubrica
12625,Click,,2021-03-23 08:35:00,,25,8,Education
12626,Click,,2020-05-21 04:45:00,,26,7,Prezzi
12627,Click,,2022-08-26 18:40:00,,27,6,Previsionimeteo
12628,Click,,2022-08-04 14:24:00,,28,7,Magazzino
12629,Click,,2022-02-05 01:59:00,,29,6,Quaderno
12630,Click,,2022-07-14 10:13:00,,30,6,Rubrica
12631,Click,,2022-06-09 10:52:00,,31,6,Education
12632,Click,,2020-07-23 01:56:00,,32,10,Prezzi
12633,Click,,2023-11-25 01:12:00,,33,5,Previsionimeteo
12634,Click,,2020-01-21 20:17:00,,34,8,Magazzino
12635,Click,,2020-07-01 04:43:00,,35,6,Quaderno
12636,Click,,2023-01-27 03:12:00,,36,6,Rubrica
12637,Click,,2021-04-14 00:55:00,,37,9,Education
12638,Click,,2022-10-18 16:30:00,,38,5,Prezzi
12639,Click,,2021-04-01 13:23:00,,39,7,Previsionimeteo
12640,Click,,2022-12-05 02:29:00,,40,6,Magazzino
12641,Click,,2021-05-02 11:01:00,,41,7,Quaderno
12642,Click,,2023-06-25 14:34:00,,42,5,Rubrica
12643,Click,,2020-12-02 17:25:00,,43,10,Education
12644,Click,,2022-10-25 05:25:00,,44,8,Prezzi
12645,Click,,2023-10-11 13:00:00,,45,8,Previsionimeteo
12646,Click,,2022-03-08 09:57:00,,46,5,Magazzino
12647,Click,,2023-02-26 15:07:00,,47,7,Quaderno
12648,Click,,2020-07-06 06:25:00,,48,6,Rubrica
12649,Click,,2021-01-12 19:26:00,,49,9,Education
12650,Click,,2023-10-21 07:41:00,,0,10,Rubrica
12651,Click,,2020-03-19 05:54:00,,1,5,Education
12652,Click,,2022-02-19 00:30:00,,2,5,Prezzi
12653,Click,,2020-06-23 01:41:00,,3,5,Previsionimeteo
12654,Click,,2023-06-14 12:29:00,,4,8,Magazzino
12655,Click,,2021-07-03 17:55:00,,5,5,Quaderno
12656,Click,,2022-01-12 04:16:00,,6,5,Rubrica
12657,Click,,2021-02-24 21:03:00,,7,5,Education
12658,Click,,2020-01-20 13:03:00,,8,6,Prezzi
12659,Click,,2022-11-17 23:28:00,,9,9,Previsionimeteo
12660,Click,,2022-03-23 14:00:00,,10,5,Magazzino
12661,Click,,2022-01-04 19:28:00,,11,7,Quaderno
12662,Click,,2020-05-23 04:19:00,,12,8,Rubrica
12663,Click,,2020-03-25 00:49:00,,13,5,Education
12664,Click,,2023-11-16 19:37:00,,14,5,Prezzi
12665,Click,,2023-04-22 03:07:00,,15,9,Previsionimeteo
12666,Click,,2022-12-18 02:07:00,,16,6,Magazzino
12667,Click,,2022-11-20 16:14:00,,17,9,Quaderno
12668,Click,,2021-04-10 13:44:00,,18,8,Rubrica
12669,Click,,2020-03-18 12:16:00,,19,9,Education
12670,Click,,2022-10-03 13:28:00,,20,8,Prezzi
12671,Click,,2022-05-12 04:47:00,,21,6,Previsionimeteo
12672,Click,,2023-04-13 00:11:00,,22,7,Magazzino
12673,Click,,2021-09-20 18:16:00,,23,8,Quaderno
12674,Click,,2022-10-18 16:33:00,,24,6,Rubrica
12675,Click,,2023-12-23 04:15:00,,25,8,Education
12676,Click,,2022-04-11 07:23:00,,26,7,Prezzi
12677,Click,,2021-09-18 22:15:00,,27,6,Previsionimeteo
12678,Click,,2022-02-01 09:01:00,,28,7,Magazzino
12679,Click,,2020-08-11 19:26:00,,29,6,Quaderno
12680,Click,,2021-09-24 16:05:00,,30,6,Rubrica
12681,Click,,2022-07-20 19:18:00,,31,6,Education
12682,Click,,2020-09-23 19:54:00,,32,10,Prezzi
12683,Click,,2023-05-02 04:16:00,,33,5,Previsionimeteo
12684,Click,,2023-04-04 21:19:00,,34,8,Magazzino
12685,Click,,2021-09-24 11:48:00,,35,6,Quaderno
12686,Click,,2020-12-12 04:50:00,,36,6,Rubrica
12687,Click,,2020-11-03 00:09:00,,37,9,Education
12688,Click,,2021-07-15 03:33:00,,38,5,Prezzi
12689,Click,,2022-01-21 19:07:00,,39,7,Previsionimeteo
12690,Click,,2022-03-03 19:11:00,,40,6,Magazzino
12691,Click,,2022-09-07 05:56:00,,41,7,Quaderno
12692,Click,,2023-06-14 09:44:00,,42,5,Rubrica
12693,Click,,2023-08-19 01:23:00,,43,10,Education
12694,Click,,2020-01-12 08:42:00,,44,8,Prezzi
12695,Click,,2020-05-21 09:23:00,,45,8,Previsionimeteo
12696,Click,,2021-03-25 15:46:00,,46,5,Magazzino
12697,Click,,2020-05-19 10:07:00,,47,7,Quaderno
12698,Click,,2021-09-27 13:30:00,,48,6,Rubrica
12699,Click,,2021-11-10 13:33:00,,49,9,Education
12700,Click,,2020-03-09 05:49:00,,0,10,Rubrica
12701,Click,,2020-03-21 05:03:00,,1,5,Education
12702,Click,,2022-07-16 03:01:00,,2,5,Prezzi
12703,Click,,2023-08-22 11:12:00,,3,5,Previsionimeteo
12704,Click,,2021-06-14 21:21:00,,4,8,Magazzino
12705,Click,,2022-06-08 05:07:00,,5,5,Quaderno
12706,Click,,2020-09-18 23:57:00,,6,5,Rubrica
12707,Click,,2020-07-16 02:34:00,,7,5,Education
12708,Click,,2023-02-19 11:19:00,,8,6,Prezzi
12709,Click,,2023-05-17 14:07:00,,9,9,Previsionimeteo
12710,Click,,2020-05-12 02:35:00,,10,5,Magazzino
12711,Click,,2022-08-02 10:10:00,,11,7,Quaderno
12712,Click,,2021-08-16 07:36:00,,12,8,Rubrica
12713,Click,,2022-04-09 20:57:00,,13,5,Education
12714,Click,,2023-11-06 07:27:00,,14,5,Prezzi
12715,Click,,2022-08-27 18:59:00,,15,9,Previsionimeteo
12716,Click,,2023-05-25 10:01:00,,16,6,Magazzino
12717,Click,,2020-03-06 06:42:00,,17,9,Quaderno
12718,Click,,2020-10-21 16:05:00,,18,8,Rubrica
12719,Click,,2022-08-20 13:19:00,,19,9,Education
